GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
model.internal.application.user.impl,com.hack23.cia.model.internal.application.data.party.impl,ViewRiksdagenPartyRoleMember_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.data.party.impl,ObjectFactory,19,0,0,0,6,0,5,0,5,0
model.internal.application.user.impl,org.w3._2001.xmlschema,Adapter3,3,6,0,0,1,2,1,2,1,2
model.internal.application.user.impl,org.w3._2001.xmlschema,Adapter1,9,0,0,0,3,0,3,0,3,0
model.internal.application.user.impl,org.w3._2001.xmlschema,Adapter2,9,0,0,0,3,0,3,0,3,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,OperationalInformationContent_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,DataSourceContent_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,PerformanceIndicatorContent_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,ApplicationView,416,6,18,0,101,2,35,2,26,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,OperationalInformationContent,192,6,10,0,49,2,19,2,14,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,ApplicationView_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,ViewType,118,0,4,0,15,0,8,0,6,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,ObjectFactory,42,0,0,0,10,0,9,0,9,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,QualityAssuranceContent_,3,0,0,0,1,0,1,0,1,0
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,TargetProfileContent,192,6,10,0,49,2,19,2,14,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,QualityAssuranceContent,192,6,10,0,49,2,19,2,14,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,ViewPerspective,40,78,4,0,5,10,6,2,4,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,DataSourceContent,192,6,10,0,49,2,19,2,14,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,PerformanceIndicatorContent,192,6,10,0,49,2,19,2,14,2
model.internal.application.user.impl,com.hack23.cia.model.internal.application.view.impl,TargetProfileContent_,3,0,0,0,1,0,1,0,1,0
