GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.web.listener,AuthorizationFailureEventListener,0,158,5,9,0,32,5,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.web.listener,HttpSessionCreatedEventListener,0,14,0,0,0,5,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.pagelinks.api,PageModeMenuCommand,16,98,1,3,2,22,2,8,1,7
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.action,ViewAction,5,313,0,0,0,29,1,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.action,PageActionEventHelperImpl,0,76,2,10,0,20,2,6,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.action,ApplicationAction,9,29,0,0,0,3,2,2,2,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party,PartyView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.party,PartyRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.country,CountryRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.converters,ListPropertyConverter,10,94,3,7,3,30,4,8,1,6
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot,BallotView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminLanguageView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminPortalView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminMonitoringView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminUseraccountView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationEventsView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminEmailView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminAgencyView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationSessionView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminApplicationConfigurationView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminCountryView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.system,AdminLanguageContentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician,PoliticianRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician,PoliticianView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.labelfactory,LabelFactory,3,16,0,0,2,5,1,1,1,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleSummaryPageModContentFactoryImpl,0,198,3,5,0,38,3,5,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,AbstractPoliticianPageModContentFactoryImpl,0,61,0,0,0,10,0,4,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianDocumentActivityPageModContentFactoryImpl,0,69,1,5,0,18,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianOverviewPageModContentFactoryImpl,0,314,2,8,0,39,2,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianBallotDecisionSummaryPageModContentFactoryImpl,0,326,1,5,0,23,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianVotesHistoryPageModContentFactoryImpl,1,283,3,3,0,19,3,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingDataGridPageModContentFactoryImpl,0,237,1,5,0,15,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianPageVisitHistoryPageModContentFactoryImpl,0,64,1,5,0,16,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleGhantPageModContentFactoryImpl,0,72,2,4,0,19,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingChartsAllPartiesPageModContentFactoryImpl,0,56,1,7,0,12,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRoleListPageModContentFactoryImpl,0,144,2,4,0,24,2,6,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianIndicatorsPageModContentFactoryImpl,0,68,1,5,0,17,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,AbstractPoliticianRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingPageVisitHistoryPageModContentFactoryImpl,0,48,2,4,0,10,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianDocumentHistoryPageModContentFactoryImpl,0,208,1,5,0,22,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingChartsCurrentPartiesPageModContentFactoryImpl,0,56,2,6,0,12,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianChartsPageModContentFactoryImpl,0,62,1,5,0,16,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common,MainView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common,AbstractView,4,397,1,7,2,99,2,10,1,7
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractRankingView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractPersonView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractUserView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractGroupView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractActorView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,DocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,SearchDocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,AbstractBallotPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotChartsPageModContentFactoryImpl,4,250,4,14,0,47,3,11,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotOverviewPageModContentFactoryImpl,108,421,6,8,2,35,5,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,AbstractUserHomePageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeOverviewPageModContentFactoryImpl,5,226,3,7,1,28,3,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeSecuritySettingsPageModContentFactoryImpl,5,75,2,4,1,18,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryOverviewPageModContentFactoryImpl,0,77,0,0,0,21,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,AbstractDataSummaryPageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentRatio,3,0,0,0,2,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentSize,3,0,0,0,2,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentPartiesChartsPageModContentFactoryImpl,0,72,2,6,0,15,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodiesPageModContentFactoryImpl,0,54,1,5,0,10,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingPageVisitHistoryPageModContentFactoryImpl,0,48,2,4,0,10,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryMemberHistoryPageModContentFactoryImpl,0,155,2,6,0,20,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesModContentFactoryImpl,0,73,2,6,0,15,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRoleGhantPageModContentFactoryImpl,0,83,3,5,0,18,3,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllRolesChartsPageModContentFactoryImpl,0,74,1,7,0,16,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryOverviewPageModContentFactoryImpl,0,145,2,8,0,26,2,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentMinistriesChartsPageModContentFactoryImpl,0,72,1,7,0,14,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllPartiesChartsPageModContentFactoryImpl,0,72,1,7,0,15,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentActivityPageModContentFactoryImpl,0,73,2,6,0,17,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryPageVisitHistoryPageModContentFactoryImpl,0,69,2,6,0,14,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingDataGridPageModContentFactoryImpl,0,105,1,5,0,15,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllMinistriesChartsPageModContentFactoryImpl,0,72,1,7,0,14,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentHistoryPageModContentFactoryImpl,0,212,2,6,0,19,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryCurrentMembersPageModContentFactoryImpl,0,177,2,6,0,21,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.agentoperations,AgentOperationView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,CommitFormWrapperClickListener,10,22,0,0,4,9,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationLoginListener,10,49,1,1,2,12,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateSearchIndexClickListener,15,3,0,0,5,2,1,1,1,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationMangerAccess,3,11,0,0,1,4,1,1,1,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SetGoogleAuthenticatorCredentialClickListener,20,74,1,1,5,22,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractPageItemRendererClickListener,18,35,1,1,2,8,2,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SearchDocumentClickListener,10,48,1,1,2,12,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateApplicationConfigurationClickListener,10,40,1,1,2,9,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SendEmailClickListener,31,10,2,0,7,4,2,2,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RegisterUserClickListener,10,31,1,1,2,9,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,LogoutClickListener,10,31,1,1,2,10,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,PageItemPropertyClickListener,0,37,0,0,0,9,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,StartAgentClickListener,32,21,3,1,6,8,2,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RefreshDataViewsClickListener,15,3,0,0,5,2,1,1,1,1
